idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
602,HASTE DE ALUMINIO 20CM *,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
603,HASTE DE ALUMINIO 25CM *,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
5866,HASTE DE ALUMINIO 30CM *,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
604,HASTE DE FERRO ZINCADO 15CM *,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
605,HASTE DE FERRO ZINCADO 20CM *,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
606,HASTE DE FERRO ZINCADO 25CM *,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
607,HASTE DE FERRO ZINCADO 30CM *,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
608,HASTE DE FERRO ZINCADO 50CM *,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
10166,PORCA ALUMINIO 1/4 PARA HASTE,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
10098,PORCA GALVANIZADA  1/4 PARA HASTE,F,1,14,51,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,HASTE
3391,PARAFUSO AUTO BROCANTE 12 X 1.1/2 CABECA 5/16 *,F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
4855,"PARAFUSO AUTO BROCANTE 12 X 2"" CABECA 5/16 *",F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
4480,PARAFUSO AUTO BROCANTE 12 X 2.1/2 CABECA 5/16 *,F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
2465,PARAFUSO AUTO BROCANTE 12 X 3 1/2 CABECA 5/16 *,F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
6190,PARAFUSO AUTO BROCANTE 12 X 3 CABECA 5 /16,F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
3633,PARAFUSO AUTO BROCANTE 12 X 3/4 CABECA 5/16 *,F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
2361,PARAFUSO AUTO BROCANTE 14 X 1 CABECA 3/8 *,F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
50006483,PARAFUSO AUTO BROCANTE 14 X 3/4 CABECA 3/8 *,F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
2363,PARAFUSO AUTO BROCANTE 14 X 7/8 CABECA 3/8 * (COSTURA),F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
1608,"PARAFUSO AUTO BROCANTE 4,2 X 13 (FORRO) *",F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
10762,"PERFIL U ENRIJ 150 X 60 X 20 X 2,65MM  EMP2",F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
11783,PERFIL U ENRIJ 150 X 60 X 20 X 20 X 3/16 EMP2,F,1,14,70,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. AUTO BROCANTE
846,PARAFUSO AUT-ATAR ROSC TP B 2.9 X 13 C. CH,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
852,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 13 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
853,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 16 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
854,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 19 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
855,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 22 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
856,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 25 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
858,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 9.5 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
859,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 13 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
860,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 16 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
861,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 19 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
862,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 22 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
863,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 25 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
864,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 32 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
865,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 9.5 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
866,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 13 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
867,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 16 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
868,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 19 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
869,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 22 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
870,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 25 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
871,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 32 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
872,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 38 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
873,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 9.5 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
874,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 13 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
875,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 16 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
876,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 19 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
877,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 22 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
878,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 25 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
879,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 32 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
880,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 38 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
881,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 45 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
882,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 50 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
884,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 13 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
885,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 16 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
886,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 19 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
887,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 22 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
888,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 25 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
889,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 32 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
890,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 38 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
894,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 16 C. CH,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
1208,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 19 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
1209,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 22 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
1210,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 25 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
1211,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 32 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
1212,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 38 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
1213,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 45 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
1214,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 50 C. CH *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2456,PARAFUSO ROSC MAQ CHATA 1/4 X 1 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2457,PARAFUSO ROSC MAQ CHATA 1/4 X 1.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2458,PARAFUSO ROSC MAQ CHATA 1/4 X 1.1/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2459,PARAFUSO ROSC MAQ CHATA 1/4 X 1.3/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2460,PARAFUSO ROSC MAQ CHATA 1/4 X 1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2461,PARAFUSO ROSC MAQ CHATA 1/4 X 2'' *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2462,PARAFUSO ROSC MAQ CHATA 1/4 X 2.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2463,PARAFUSO ROSC MAQ CHATA 1/4 X 2.1/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2464,PARAFUSO ROSC MAQ CHATA 1/4 X 3'' *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2466,PARAFUSO ROSC MAQ CHATA 1/4 X 3/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2467,PARAFUSO ROSC MAQ CHATA 1/4 X 3/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2468,PARAFUSO ROSC MAQ CHATA 1/4 X 4'' *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2469,PARAFUSO ROSC MAQ CHATA 1/4 X 5/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2470,PARAFUSO ROSC MAQ CHATA 1/4 X 7/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2471,PARAFUSO ROSC MAQ CHATA 3/16 X 1'' *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2472,PARAFUSO ROSC MAQ CHATA 3/16 X 1.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2473,PARAFUSO ROSC MAQ CHATA 3/16 X 1.1/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2475,PARAFUSO ROSC MAQ CHATA 3/16 X 1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2476,PARAFUSO ROSC MAQ CHATA 3/16 X 1/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2477,PARAFUSO ROSC MAQ CHATA 3/16 X 2'' *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2480,PARAFUSO ROSC MAQ CHATA 3/16 X 3'' *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2481,PARAFUSO ROSC MAQ CHATA 3/16 X 3.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2482,PARAFUSO ROSC MAQ CHATA 3/16 X 3/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2484,PARAFUSO ROSC MAQ CHATA 3/16 X 4'' *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2485,PARAFUSO ROSC MAQ CHATA 3/16 X 5/16 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2486,PARAFUSO ROSC MAQ CHATA 3/16 X 5/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2487,PARAFUSO ROSC MAQ CHATA 3/16 X 7/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2598,PARAFUSO ROSC MAQ CHATA 5/16 X 1 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2570,PARAFUSO ROSC MAQ CHATA 5/16 X 1.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2571,PARAFUSO ROSC MAQ CHATA 5/16 X 1.1/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2572,PARAFUSO ROSC MAQ CHATA 5/16 X 1.3/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2573,PARAFUSO ROSC MAQ CHATA 5/16 X 1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2574,PARAFUSO ROSC MAQ CHATA 5/16 X 2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2575,PARAFUSO ROSC MAQ CHATA 5/16 X 2.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2577,PARAFUSO ROSC MAQ CHATA 5/16 X 3 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2578,PARAFUSO ROSC MAQ CHATA 5/16 X 3.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2579,PARAFUSO ROSC MAQ CHATA 5/16 X 3/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2580,PARAFUSO ROSC MAQ CHATA 5/16 X 4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2581,PARAFUSO ROSC MAQ CHATA 5/16 X 5/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2582,PARAFUSO ROSC MAQ CHATA 5/16 X 7/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2583,PARAFUSO ROSC MAQ CHATA 5/32 X 1 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2584,PARAFUSO ROSC MAQ CHATA 5/32 X 1.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2585,PARAFUSO ROSC MAQ CHATA 5/32 X 1.1/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2586,PARAFUSO ROSC MAQ CHATA 5/32 X 1.3/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2587,PARAFUSO ROSC MAQ CHATA 5/32 X 1/2,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2588,PARAFUSO ROSC MAQ CHATA 5/32 X 1/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2589,PARAFUSO ROSC MAQ CHATA 5/32 X 2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2590,PARAFUSO ROSC MAQ CHATA 5/32 X 2.1/2 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2591,PARAFUSO ROSC MAQ CHATA 5/32 X 2.1/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2597,PARAFUSO ROSC MAQ CHATA 5/32 X 3 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2592,PARAFUSO ROSC MAQ CHATA 5/32 X 3/4 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2593,PARAFUSO ROSC MAQ CHATA 5/32 X 3/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2594,PARAFUSO ROSC MAQ CHATA 5/32 X 5/16 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2595,PARAFUSO ROSC MAQ CHATA 5/32 X 5/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
2596,PARAFUSO ROSC MAQ CHATA 5/32 X 7/8 *,F,1,14,71,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. CHATA
1800,PARAFUSO AUT-ATAR TP B 2.9 X 13 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1801,PARAFUSO AUT-ATAR TP B 2.9 X 16 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1803,PARAFUSO AUT-ATAR TP B 2.9 X 9.5 C. PAN,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1806,PARAFUSO AUT-ATAR TP B 3.5 X 13 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1807,PARAFUSO AUT-ATAR TP B 3.5 X 16 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1808,PARAFUSO AUT-ATAR TP B 3.5 X 19 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1809,PARAFUSO AUT-ATAR TP B 3.5 X 22 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1810,PARAFUSO AUT-ATAR TP B 3.5 X 25 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1812,PARAFUSO AUT-ATAR TP B 3.5 X 9.5 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1813,PARAFUSO AUT-ATAR TP B 3.9 X 13 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1814,PARAFUSO AUT-ATAR TP B 3.9 X 16 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1815,PARAFUSO AUT-ATAR TP B 3.9 X 19 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1816,PARAFUSO AUT-ATAR TP B 3.9 X 22 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1817,PARAFUSO AUT-ATAR TP B 3.9 X 25 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1818,PARAFUSO AUT-ATAR TP B 3.9 X 32 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1819,PARAFUSO AUT-ATAR TP B 3.9 X 9.5 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1820,PARAFUSO AUT-ATAR TP B 4.2 X 13 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1821,PARAFUSO AUT-ATAR TP B 4.2 X 16 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1823,PARAFUSO AUT-ATAR TP B 4.2 X 22 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1824,PARAFUSO AUT-ATAR TP B 4.2 X 25 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1825,PARAFUSO AUT-ATAR TP B 4.2 X 32 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1826,PARAFUSO AUT-ATAR TP B 4.2 X 38 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1827,PARAFUSO AUT-ATAR TP B 4.2 X 9.5 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1828,PARAFUSO AUT-ATAR TP B 4.8 X 13 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1829,PARAFUSO AUT-ATAR TP B 4.8 X 16 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1830,PARAFUSO AUT-ATAR TP B 4.8 X 19 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1831,PARAFUSO AUT-ATAR TP B 4.8 X 22 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1832,PARAFUSO AUT-ATAR TP B 4.8 X 25 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1833,PARAFUSO AUT-ATAR TP B 4.8 X 32 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1834,PARAFUSO AUT-ATAR TP B 4.8 X 38 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1835,PARAFUSO AUT-ATAR TP B 4.8 X 45 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1836,PARAFUSO AUT-ATAR TP B 4.8 X 50 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1838,PARAFUSO AUT-ATAR TP B 5.5 X 13 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1839,PARAFUSO AUT-ATAR TP B 5.5 X 16 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1840,PARAFUSO AUT-ATAR TP B 5.5 X 19 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1841,PARAFUSO AUT-ATAR TP B 5.5 X 22 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1842,PARAFUSO AUT-ATAR TP B 5.5 X 25 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
1843,PARAFUSO AUT-ATAR TP B 5.5 X 32 C. PAN *,F,1,14,72,ACESSORIO/MIUDEZA,MATERIAL DE FIXACAO,P. CAB. REDONDA
